"adj.P.Val","P.Value","t","B","logFC","Gene.symbol","Gene.title","Platform_ORF","GO.Function","GO.Process","GO.Component","Chromosome.annotation"
0.999975947221547,0.959690605197485,0.0522459365596012,-4.60244419083583,0.0593883467623897,"folC///folC///folC///ECs3199","bifunctional folylpolyglutamate synthase/ dihydrofolate synthase///bifunctional folylpolyglutamate synthase/ dihydrofolate synthase///bifunctional folylpolyglutamate synthase/ dihydrofolate synthase///bifunctional folylpolyglutamate synthase/ dihydrofolate synthase","b2315","","folic acid biosynthetic process","","NC_004431.1 (2713474..2714742, complement)///NC_002655.2 (3227983..3229251, complement)///NC_000913.3 (2431674..2432942, complement)///NC_002695.1 (3158027..3159295, complement)"
0.999975947221547,0.959693683577465,0.0522419424871044,-4.60244419428082,0.0610109279883204,"yeaV///yeaV///ECs2510","transporter///putative transporter///transporter","b1801","","","organelle inner membrane///peptidoglycan-based cell wall","NC_002655.2 (2560220..2561665)///NC_000913.3 (1883188..1884633)///NC_002695.1 (2485017..2486462)"
0.999975947221547,0.959724888752745,-0.0522014550978771,-4.60244422918736,-0.0846988204553192,"ygfT///ygfT///ECs3759","oxidoreductase Fe-S binding subunit///putative oxidoreductase, Fe-S subunit/nucleotide-binding subunit///oxidoreductase Fe-S binding subunit","b2887","","","","NC_002655.2 (3834470..3836404, complement)///NC_000913.3 (3029012..3030931, complement)///NC_002695.1 (3767162..3769096, complement)"
0.999975947221547,0.960025448748765,0.0518114962214088,-4.60244456401001,0.0278241168891888,"yehL///yehL///yehL///ECs2927","hypothetical protein///hypothetical protein///putative hexameric AAA+ MoxR family ATPase///hypothetical protein","b2119","","","","NC_004431.1 (2496233..2497387)///NC_002655.2 (2954435..2955589)///NC_000913.3 (2204596..2205684)///NC_002695.1 (2884204..2885358)"
0.999975947221547,0.96004081902653,0.0517915544324415,-4.60244458106485,0.157884726521907,"c2432","thioesterase","c2432","","","","NC_004431.1 (2244762..2245418)"
0.999975947221547,0.960134631822455,0.0516698398322134,-4.60244468501686,0.156986582435036,"c5176","transposase","c5176","","","","NC_004431.1 (4938378..4939160, complement)"
0.999975947221547,0.960169669685083,-0.0516243812299426,-4.60244472377875,-0.133736138785295,"Z5111///ECs4560","hypothetical protein///protein CesT","Z5111","","","","NC_002655.2 (4668305..4668775, complement)///NC_002695.1 (4599322..4599792, complement)"
0.999975947221547,0.960174208634897,0.0516184923432026,-4.60244472879763,0.0948765783848167,"c3715","hypothetical protein","c3715","","","","NC_004431.1 (3548133..3549305)"
0.999975947221547,0.960455826709812,-0.0512531217037405,-4.60244503907103,-0.130512281885353,"yfcR","hypothetical protein","c2881","","","","NC_004431.1 (2733134..2733637, complement)"
0.999975947221547,0.960610761932344,-0.0510521124111249,-4.60244520882997,-0.147109691587815,"ECs1392","hypothetical protein","ECs1392","","","","NC_002695.1 (1441434..1441655)"
0.999975947221547,0.960622311439408,0.0510371284475273,-4.60244522145774,0.127300473285244,"c0294///c2518","hypothetical protein///TonB dependent receptor","c0294","","","","NC_004431.1 (274013..276178)///NC_004431.1 (2355304..2357469, complement)"
0.999975947221547,0.960701143278024,0.0509348548704841,-4.60244530755017,0.0643591761211368,"c2984///eutT","ethanolamine utilization cobalamin adenosyltransferase///cobalamin adenosyltransferase involved in ethanolamine utilization","b2459","","amine catabolic process","","NC_004431.1 (2844260..2845063, complement)///NC_000913.3 (2573502..2574305, complement)"
0.999975947221547,0.96078802332854,0.0508221405330453,-4.60244540223171,0.14065707508226,"ypdI","lipoprotein ypdI","c2912","","","","NC_004431.1 (2777081..2777356)"
0.999975947221547,0.960813894932186,-0.0507885759993402,-4.60244543038589,-0.139371443765566,"c0288///c1272","hypothetical protein///hypothetical protein","c0288","","","","NC_004431.1 (268880..269005, complement)///NC_004431.1 (1224407..1225279)"
0.999975947221547,0.96100060767285,-0.0505463460806144,-4.60244563301939,-0.136295168202336,"c2562","glycosyl transferase","c2562","","","","NC_004431.1 (2395838..2396920, complement)"
0.999975947221547,0.961060599204321,-0.0504685173770017,-4.60244569792037,-0.0205958060486058,"gatY///gatY///gatY///gatY","tagatose-bisphosphate aldolase///tagatose-bisphosphate aldolase///D-tagatose 1,6-bisphosphate aldolase 2, catalytic subunit///tagatose-bisphosphate aldolase","b2096","","carbohydrate catabolic process","","NC_004431.1 (2466392..2467246, complement)///NC_002655.2 (2920110..2920964, complement)///NC_000913.3 (2176350..2177204, complement)///NC_002695.1 (2849892..2850746, complement)"
0.999975947221547,0.961082293960814,0.0504403722435565,-4.60244572136587,0.078843962980069,"rlmL","23S rRNA m(2)G2445 methyltransferase","c1084","","","","NC_004431.1 (1051620..1053728)"
0.999975947221547,0.961132571223966,-0.050375146505299,-4.6024457756501,-0.0821736877518138,"ygiL","putative fimbrial-like adhesin protein","b3043","","","pilus","NC_000913.3 (3185414..3185965)"
0.999975947221547,0.961315425951826,-0.0501379273109303,-4.60244597248471,-0.0835422029570365,"c4647","hypothetical protein","c4647","","","","NC_004431.1 (4407758..4407880)"
0.999975947221547,0.961345680647799,0.0500986779117352,-4.60244600496276,0.0676924722332544,"Z4045///ECs3591","hypothetical protein///hypothetical protein","Z4045","","","","NC_002655.2 (3651439..3651675, complement)///NC_002695.1 (3584141..3584377, complement)"
0.999975947221547,0.961370752120213,0.0500661527716155,-4.60244603185739,0.0975077418670143,"kefB","glutathione-regulated potassium-efflux system protein KefB","c4125","","","","NC_004431.1 (3910190..3911995, complement)"
0.999975947221547,0.961436883109245,0.0499803615409211,-4.60244610271338,0.0507711463835658,"rcsF///rcsF///rcsF///rcsF","outer membrane lipoprotein///outer membrane lipoprotein///putative outer membrane protein///outer membrane lipoprotein","b0196","","colanic acid biosynthetic process","","NC_004431.1 (231009..231413, complement)///NC_002655.2 (222922..223326, complement)///NC_000913.3 (219591..219995, complement)///NC_002695.1 (222921..223325, complement)"
0.999975947221547,0.961441699783558,-0.0499741129221353,-4.60244610786945,-0.138630745788414,"c4537","hypothetical protein","c4537","","","","NC_004431.1 (4315437..4317989)"
0.999975947221547,0.961448039495503,0.0499658884866924,-4.60244611465489,0.175304389531136,"c3645///c3580///Z3156///Z6016///Z5098///Z2130///Z2080///Z1929///Z4337///Z1570///Z1131///Z0367///ECs2224///ECs4547///ECs0330///ECs1307///ECs1660///ECs2791///ECs1818///ECs1104","hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///prophage-associated protein///prophage CP-933O IS protein///IS encoded protein within CP-933O///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein","Z2080","","","","NC_004431.1 (3482090..3483628)///NC_004431.1 (3427964..3428356)///NC_002655.2 (2812734..2814272)///NC_002655.2 (2278434..2279972)///NC_002655.2 (4655837..4657375)///NC_002655.2 (1907373..1908911)///NC_002655.2 (1875922..1876614, complement)///NC_002655.2 (1749459..1750997)///NC_002655.2 (3938489..3940027)///NC_002655.2 (1465700..1467238, complement)///NC_002655.2 (1070093..1071631, complement)///NC_002655.2 (346224..347762)///NC_002695.1 (2207384..2208922)///NC_002695.1 (4586854..4588392)///NC_002695.1 (346223..347761)///NC_002695.1 (1381928..1383466, complement)///NC_002695.1 (1657665..1659203)///NC_002695.1 (2736370..2737908)///NC_002695.1 (1807205..1808743, complement)///NC_002695.1 (1188250..1189788)"
0.999975947221547,0.9616878870685,-0.0496547397922435,-4.60244637054378,-0.120412619706477,"ECs2203","hypothetical protein","ECs2203","","","","NC_002695.1 (2195790..2196071, complement)"
0.999975947221547,0.961707639655434,0.0496291154623304,-4.6024463915461,0.0240967422296592,"mhpB///mhpB///mhpB","3-(2,3-dihydroxyphenyl)propionate dioxygenase///2,3-dihydroxyphenylpropionate 1,2-dioxygenase///2,3-dihydroxyphenylpropionate/2,3-dihydroxicinnamic acid 1,2-dioxygenase","b0348","","fatty acid oxidation","","NC_002655.2 (428879..429823)///NC_000913.3 (370277..371221)///NC_002695.1 (428877..429821)"
0.999975947221547,0.961748972658763,-0.049575495743588,-4.60244643545908,-0.174958779848467,"c1292","hypothetical protein","c1292","","","","NC_004431.1 (1240069..1240896)"
0.999975947221547,0.961862248241333,0.0494285485048538,-4.60244655556158,0.148234194318321,"c1415","hypothetical protein","c1415","","","","NC_004431.1 (1336989..1337126, complement)"
0.999975947221547,0.96190868547376,-0.0493683079539983,-4.60244660469431,-0.152673350692077,"waaI///ECs4504","LPS biosynthesis rpteon///UDP-D-galactose:(glucosyl)lipopolysaccharide- alpha-1,3-D-galactosyltransferase","Z5053","","","","NC_002655.2 (4616950..4617957, complement)///NC_002695.1 (4547967..4548974, complement)"
0.999975947221547,0.961916300666654,-0.0493584291888038,-4.60244661274581,-0.0912069376695568,"Z0348///ECs0311","transcriptional regulator///transporter","Z0348","","","","NC_002655.2 (328807..330000)///NC_002695.1 (328806..329999)"
0.999975947221547,0.961941829812697,-0.0493253116906744,-4.60244663972585,-0.17125782194809,"ulaA///ulaA","PTS system ascorbate-specific transporter subunit IIC///PTS system ascorbate-specific transporter subunit IIC","Z1087","","","","NC_002655.2 (1026871..1028214)///NC_002695.1 (1025212..1026555)"
0.999975947221547,0.962022061945856,-0.0492212315408699,-4.60244672439975,-0.0260435841803144,"wcaD///wcaD///wcaD///wcaD","colanic acid biosynthesis protein///colanic acid biosynthesis protein///putative colanic acid polymerase///colanic acid biosynthesis protein","b2056","","","","NC_004431.1 (2417198..2418415, complement)///NC_002655.2 (2875250..2876467, complement)///NC_000913.3 (2129661..2130878, complement)///NC_002695.1 (2805036..2806253, complement)"
0.999975947221547,0.962131277723357,0.0490795536842778,-4.60244683937401,0.0196436069223012,"sapF///sapF///sapF///ECs1867","peptide transport system ATP-binding protein sapF///peptide ABC transporter ATP-binding protein///antimicrobial peptide ABC transporter ATPase///peptide ABC transporter ATP-binding protein","b1290","","cellular amino acid catabolic process","cytoplasm","NC_004431.1 (1603348..1604154, complement)///NC_002655.2 (2226604..2227410)///NC_000913.3 (1351828..1352634, complement)///NC_002695.1 (1859761..1860567, complement)"
0.999975947221547,0.962148218820556,-0.04905757730439,-4.6024468571786,-0.13763918947662,"lyxK","Cryptic L-xylulose kinase","c4403","","","","NC_004431.1 (4185560..4187056)"
0.999975947221547,0.962155644266594,0.0490479448539192,-4.60244686498001,0.0396968676690719,"c4610","hypothetical protein","c4610","","","","NC_004431.1 (4370980..4371108)"
0.999975947221547,0.962208640743892,0.0489791968178461,-4.60244692061523,0.123260638503992,"c2466","hypothetical protein","c2466","","","","NC_004431.1 (2300482..2300730, complement)"
0.999975947221547,0.962255647897224,-0.0489182184658484,-4.60244696989751,-0.123382681592656,"dnaB","replicative DNA helicase","c5026","","","","NC_004431.1 (4802013..4803464)"
0.999975947221547,0.962260735276396,-0.0489116190571397,-4.60244697522743,-0.155149817426391,"ECs0811///ECs2978","protein NinF///hypothetical protein","ECs2978","","","","NC_002695.1 (896233..896403)///NC_002695.1 (2927439..2927648, complement)"
0.999975947221547,0.962337655700693,-0.0488118372625507,-4.60244705572727,-0.0798941118548453,"panB///panB","3-methyl-2-oxobutanoate hydroxymethyltransferase///3-methyl-2-oxobutanoate hydroxymethyltransferase","Z0145","","","","NC_002655.2 (153399..154193, complement)///NC_002695.1 (153398..154192, complement)"
0.999975947221547,0.962357101669046,0.0487866118828022,-4.60244707605206,0.0667762469686259,"atpF///atpF///atpF///ECs4678","ATP synthase F0F1 subunit B///ATP synthase F0F1 subunit B///F0 sector of membrane-bound ATP synthase, subunit b///ATP synthase F0F1 subunit B","b3736","","ATP synthesis coupled proton transport","organelle inner membrane///peptidoglycan-based cell wall","NC_004431.1 (4421451..4421921, complement)///NC_002655.2 (4782843..4783313, complement)///NC_000913.3 (3920418..3920888, complement)///NC_002695.1 (4713862..4714332, complement)"
0.999975947221547,0.962395775215117,-0.0487364445248697,-4.60244711644213,-0.0563198048225138,"c4007","hypothetical protein","c4007","","","","NC_004431.1 (3824394..3824582)"
0.999975947221547,0.962645901750052,-0.0484119835116985,-4.60244737666555,-0.0516558352964616,"c0460///lacI///lacI///lacI","LacI protein///lac repressor///lactose-inducible lac operon transcriptional repressor///lac repressor","c0460","","carbohydrate catabolic process","cytoplasm","NC_004431.1 (452122..452388, complement)///NC_002655.2 (423206..424288, complement)///NC_000913.3 (366428..367510, complement)///NC_002695.1 (423204..424295, complement)"
0.999975947221547,0.962825053152133,0.048179594102425,-4.60244756197892,0.10503914312316,"Z0971///ECs0833","tail component of prophage CP-933K///minor tail protein","Z0971","","","","NC_002655.2 (912993..913394)///NC_002695.1 (911345..911746)"
0.999975947221547,0.963018453145585,-0.0479287251874341,-4.60244776102868,-0.0818267096895493,"yedK","hypothetical protein","c2346","","","","NC_004431.1 (2159499..2160167)"
0.999975947221547,0.96307170549978,-0.047859649465404,-4.60244781565398,-0.0516679370384097,"yhdY///yhdY///yhdY///ECs4143","amino-acid ABC transporter permease YhdY///transport system permease///putative amino acid ABC transporter permease///transport system permease","b3270","","","organelle inner membrane///peptidoglycan-based cell wall","NC_004431.1 (3853091..3854197)///NC_002655.2 (4223545..4224651)///NC_000913.3 (3421325..3422428)///NC_002695.1 (4156327..4157433)"
0.999975947221547,0.963179493028019,-0.0477198348162742,-4.60244792597902,-0.132529596013815,"Z2389///ECs1953","DNA modification methyltransferase encoded within prophage CP-933R///methyltransferase","Z2389","","","","NC_002655.2 (2151025..2152176, complement)///NC_002695.1 (1934989..1936140)"
0.999975947221547,0.963297891034426,-0.0475662581938944,-4.60244804679182,-0.0219415173104256,"ygaG///ygaG///luxS///ECs3549","S-ribosylhomocysteinase///S-ribosylhomocysteinase///S-ribosylhomocysteine lyase///S-ribosylhomocysteinase","b2687","","","","NC_004431.1 (3096814..3097329, complement)///NC_002655.2 (3605666..3606181, complement)///NC_000913.3 (2814218..2814733, complement)///NC_002695.1 (3538376..3538891, complement)"
0.999975947221547,0.963328728865372,-0.0475262579831346,-4.60244807819459,-0.0607624956233259,"yaaI///yaaI///yaaI///ECs0013","hypothetical protein///hypothetical protein///UPF0412 family protein///hypothetical protein","b0013","","","","NC_004431.1 (12170..12574, complement)///NC_002655.2 (11399..11803, complement)///NC_000913.3 (11382..11786, complement)///NC_002695.1 (11399..11803, complement)"
0.999975947221547,0.963354020981648,0.0474934512659154,-4.60244810393031,0.0689106706692826,"thrC///thrC///thrC///ECs0004","threonine synthase///threonine synthase///L-threonine synthase///threonine synthase","b0004","","threonine biosynthetic process","cytoplasm","NC_004431.1 (4445..5731)///NC_002655.2 (3751..5037)///NC_000913.3 (3734..5020)///NC_002695.1 (3751..5037)"
0.999975947221547,0.963447713105225,-0.0473719225562358,-4.60244819911064,-0.0677276167696466,"Z4148","hypothetical protein","Z4148","","","","NC_002655.2 (3759028..3759174, complement)"
